task,model,privacy_mechanism,epsilon,delta,seed,metric,value
high_cost,gradient_boosting,none,inf,,2,macro_f1,0.9252232142857143
high_cost,gradient_boosting,none,inf,,2,brier,0.05989209102434952
high_cost,gradient_boosting,none,inf,,2,ece,0.03786951330883188
high_cost,gradient_boosting,none,inf,,2,threshold,0.6546921055276389
high_cost,gradient_boosting,none,inf,,2,demographic_parity_difference,0.03499192065526274
high_cost,gradient_boosting,none,inf,,2,equalized_odds_difference,0.031746031746031744
high_cost,gradient_boosting,none,inf,,2,tpr_group_female,0.8676470588235294
high_cost,gradient_boosting,none,inf,,2,tpr_group_male,0.8676470588235294
high_cost,gradient_boosting,none,inf,,2,fpr_group_female,0.0
high_cost,gradient_boosting,none,inf,,2,fpr_group_male,0.031746031746031744
high_cost,gradient_boosting,none,inf,,2,group_size_female,137.0
high_cost,gradient_boosting,none,inf,,2,group_size_male,131.0
high_cost,neural,none,inf,,2,roc_auc,0.9696691176470588
high_cost,neural,none,inf,,2,pr_auc,0.981990065042194
high_cost,neural,none,inf,,2,accuracy,0.9552238805970149
high_cost,neural,none,inf,,2,precision,0.9920634920634921
high_cost,neural,none,inf,,2,recall,0.9191176470588235
high_cost,neural,none,inf,,2,f1,0.9541984732824428
high_cost,neural,none,inf,,2,macro_f1,0.9552014264222433
high_cost,neural,none,inf,,2,brier,0.04085968807339668
high_cost,neural,none,inf,,2,ece,0.0365589416321756
high_cost,neural,none,inf,,2,threshold,0.594180000786805
high_cost,neural,none,inf,,2,demographic_parity_difference,0.006129158076558783
high_cost,neural,none,inf,,2,equalized_odds_difference,0.044117647058823484
high_cost,neural,none,inf,,2,tpr_group_female,0.9411764705882353
high_cost,neural,none,inf,,2,tpr_group_male,0.8970588235294118
high_cost,neural,none,inf,,2,fpr_group_female,0.0
high_cost,neural,none,inf,,2,fpr_group_male,0.015873015873015872
high_cost,neural,none,inf,,2,group_size_female,137.0
high_cost,neural,none,inf,,2,group_size_male,131.0
high_cost,neural,none,inf,,2,mia_loss_threshold_auc,0.494163237550565
high_cost,neural,none,inf,,2,mia_tpr_at_fpr_0.01,0.02219626168224299
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,roc_auc,0.9627618092691621
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,pr_auc,0.9749590520250765
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,accuracy,0.917910447761194
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,precision,0.9830508474576272
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,recall,0.8529411764705882
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,f1,0.9133858267716536
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,macro_f1,0.9176858211872452
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,brier,0.0700683444738388
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,ece,0.07762029207346972
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,threshold,0.43138142461752776
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,demographic_parity_difference,0.004791887223491387
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,equalized_odds_difference,0.05882352941176472
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,tpr_group_female,0.8823529411764706
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,tpr_group_male,0.8235294117647058
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,fpr_group_female,0.0
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,fpr_group_male,0.031746031746031744
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,group_size_female,137.0
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,group_size_male,131.0
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,mia_loss_threshold_auc,0.47009258613474675
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,mia_tpr_at_fpr_0.01,0.014018691588785047
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,achieved_epsilon,0.4926042171759174
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,2,noise_multiplier,11.5625
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,roc_auc,0.961926247771836
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,pr_auc,0.9775419667143206
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,accuracy,0.9402985074626866
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,precision,1.0
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,recall,0.8823529411764706
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,f1,0.9375
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,macro_f1,0.9401785714285714
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,brier,0.04673917219042778
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,ece,0.047229726158982535
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,threshold,0.6697267317891717
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,demographic_parity_difference,0.009806652922493997
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,equalized_odds_difference,0.05882352941176472
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,tpr_group_female,0.9117647058823529
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,tpr_group_male,0.8529411764705882
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,fpr_group_female,0.0
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,fpr_group_male,0.0
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,group_size_female,137.0
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,group_size_male,131.0
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,mia_loss_threshold_auc,0.4606814060538429
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,mia_tpr_at_fpr_0.01,0.02102803738317757
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,achieved_epsilon,1.9979365212033011
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,2,noise_multiplier,3.37890625
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,roc_auc,0.9618705436720142
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,pr_auc,0.9774194864054606
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,accuracy,0.9365671641791045
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,precision,0.9917355371900827
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,recall,0.8823529411764706
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,f1,0.933852140077821
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,macro_f1,0.936460120218122
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,brier,0.04667166247963905
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,ece,0.05215356209091217
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,threshold,0.6916723164481738
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,demographic_parity_difference,0.0021730651362344977
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,equalized_odds_difference,0.05882352941176472
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,tpr_group_female,0.9117647058823529
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,tpr_group_male,0.8529411764705882
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,fpr_group_female,0.0
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,fpr_group_male,0.015873015873015872
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,group_size_female,137.0
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,group_size_male,131.0
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,mia_loss_threshold_auc,0.4578916166829404
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,mia_tpr_at_fpr_0.01,0.02219626168224299
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,achieved_epsilon,5.996399562124039
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,2,noise_multiplier,1.483154296875
high_cost,dummy,none,inf,,3,roc_auc,0.5
high_cost,dummy,none,inf,,3,pr_auc,0.5111940298507462
high_cost,dummy,none,inf,,3,accuracy,0.5111940298507462
high_cost,dummy,none,inf,,3,precision,0.5111940298507462
high_cost,dummy,none,inf,,3,recall,1.0
high_cost,dummy,none,inf,,3,f1,0.6765432098765433
high_cost,dummy,none,inf,,3,macro_f1,0.33827160493827163
high_cost,dummy,none,inf,,3,brier,0.25
high_cost,dummy,none,inf,,3,ece,0.011194029850746245
high_cost,dummy,none,inf,,3,threshold,0.5
high_cost,dummy,none,inf,,3,demographic_parity_difference,0.0
high_cost,dummy,none,inf,,3,equalized_odds_difference,0.0
high_cost,dummy,none,inf,,3,tpr_group_female,1.0
high_cost,dummy,none,inf,,3,tpr_group_male,1.0
high_cost,dummy,none,inf,,3,fpr_group_female,1.0
high_cost,dummy,none,inf,,3,fpr_group_male,1.0
high_cost,dummy,none,inf,,3,group_size_female,127.0
high_cost,dummy,none,inf,,3,group_size_male,141.0
high_cost,logistic,none,inf,,3,roc_auc,0.9259486265113946
high_cost,logistic,none,inf,,3,pr_auc,0.9522767273403259
high_cost,logistic,none,inf,,3,accuracy,0.8955223880597015
high_cost,logistic,none,inf,,3,precision,0.943089430894309
high_cost,logistic,none,inf,,3,recall,0.8467153284671532
high_cost,logistic,none,inf,,3,f1,0.8923076923076924
high_cost,logistic,none,inf,,3,macro_f1,0.8954292084726867
high_cost,logistic,none,inf,,3,brier,0.0978079538060181
high_cost,logistic,none,inf,,3,ece,0.09419858645160305
high_cost,logistic,none,inf,,3,threshold,0.5937012311557788
high_cost,logistic,none,inf,,3,demographic_parity_difference,0.07053107723236723
high_cost,logistic,none,inf,,3,equalized_odds_difference,0.12035851472471193
high_cost,logistic,none,inf,,3,tpr_group_female,0.9090909090909091
high_cost,logistic,none,inf,,3,tpr_group_male,0.7887323943661971
high_cost,logistic,none,inf,,3,fpr_group_female,0.04918032786885246
high_cost,logistic,none,inf,,3,fpr_group_male,0.05714285714285714
high_cost,logistic,none,inf,,3,group_size_female,127.0
high_cost,logistic,none,inf,,3,group_size_male,141.0
high_cost,svm,none,inf,,3,roc_auc,0.9279545327909957
high_cost,svm,none,inf,,3,pr_auc,0.9553660439576239
high_cost,svm,none,inf,,3,accuracy,0.914179104477612
high_cost,svm,none,inf,,3,precision,0.9523809523809523
high_cost,svm,none,inf,,3,recall,0.8759124087591241
high_cost,svm,none,inf,,3,f1,0.9125475285171103
high_cost,svm,none,inf,,3,macro_f1,0.9141492221340131
high_cost,svm,none,inf,,3,brier,0.07898237090267463
high_cost,svm,none,inf,,3,ece,0.06781650260446702
high_cost,svm,none,inf,,3,threshold,0.48508347236180926
high_cost,svm,none,inf,,3,demographic_parity_difference,0.06422069581727813
high_cost,svm,none,inf,,3,equalized_odds_difference,0.09325650874946645
high_cost,svm,none,inf,,3,tpr_group_female,0.9242424242424242
high_cost,svm,none,inf,,3,tpr_group_male,0.8309859154929577
high_cost,svm,none,inf,,3,fpr_group_female,0.04918032786885246
high_cost,svm,none,inf,,3,fpr_group_male,0.04285714285714286
high_cost,svm,none,inf,,3,group_size_female,127.0
high_cost,svm,none,inf,,3,group_size_male,141.0
high_cost,gradient_boosting,none,inf,,3,roc_auc,0.9383741015211455
high_cost,gradient_boosting,none,inf,,3,pr_auc,0.9618990370799262
high_cost,gradient_boosting,none,inf,,3,accuracy,0.917910447761194
high_cost,gradient_boosting,none,inf,,3,precision,0.9831932773109243
high_cost,gradient_boosting,none,inf,,3,recall,0.8540145985401459
high_cost,gradient_boosting,none,inf,,3,f1,0.9140625
high_cost,gradient_boosting,none,inf,,3,macro_f1,0.9177455357142856
high_cost,gradient_boosting,none,inf,,3,brier,0.07374980296295823
high_cost,gradient_boosting,none,inf,,3,ece,0.06282322636977455
high_cost,gradient_boosting,none,inf,,3,threshold,0.8072033618090448
high_cost,gradient_boosting,none,inf,,3,demographic_parity_difference,0.09889987155860835
high_cost,gradient_boosting,none,inf,,3,equalized_odds_difference,0.13551002987622707
high_cost,gradient_boosting,none,inf,,3,tpr_group_female,0.9242424242424242
high_cost,gradient_boosting,none,inf,,3,tpr_group_male,0.7887323943661971
high_cost,gradient_boosting,none,inf,,3,fpr_group_female,0.03278688524590164
high_cost,gradient_boosting,none,inf,,3,fpr_group_male,0.0
high_cost,gradient_boosting,none,inf,,3,group_size_female,127.0
high_cost,gradient_boosting,none,inf,,3,group_size_male,141.0
high_cost,neural,none,inf,,3,roc_auc,0.9357552794338886
high_cost,neural,none,inf,,3,pr_auc,0.9619021416191988
high_cost,neural,none,inf,,3,accuracy,0.9328358208955224
high_cost,neural,none,inf,,3,precision,0.9917355371900827
high_cost,neural,none,inf,,3,recall,0.8759124087591241
high_cost,neural,none,inf,,3,f1,0.9302325581395349
high_cost,neural,none,inf,,3,macro_f1,0.9327421783503429
high_cost,neural,none,inf,,3,brier,0.0657077431678772
high_cost,neural,none,inf,,3,ece,0.03996972725969922
high_cost,neural,none,inf,,3,threshold,0.5980780124664307
high_cost,neural,none,inf,,3,demographic_parity_difference,0.06974926006589605
high_cost,neural,none,inf,,3,equalized_odds_difference,0.09325650874946645
high_cost,neural,none,inf,,3,tpr_group_female,0.9242424242424242
high_cost,neural,none,inf,,3,tpr_group_male,0.8309859154929577
high_cost,neural,none,inf,,3,fpr_group_female,0.01639344262295082
high_cost,neural,none,inf,,3,fpr_group_male,0.0
high_cost,neural,none,inf,,3,group_size_female,127.0
high_cost,neural,none,inf,,3,group_size_male,141.0
high_cost,neural,none,inf,,3,mia_loss_threshold_auc,0.5067870344538987
high_cost,neural,none,inf,,3,mia_tpr_at_fpr_0.01,0.004672897196261682
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,roc_auc,0.9110714882710202
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,pr_auc,0.9305602123480647
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,accuracy,0.8432835820895522
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,precision,0.8467153284671532
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,recall,0.8467153284671532
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,f1,0.8467153284671532
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,macro_f1,0.8432049924778514
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,brier,0.11623220145702362
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,ece,0.07854670620850919
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,threshold,0.37333368251671145
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,demographic_parity_difference,0.1807672977048082
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,equalized_odds_difference,0.1908665105386417
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,tpr_group_female,0.9242424242424242
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,tpr_group_male,0.7746478873239436
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,fpr_group_female,0.26229508196721313
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,fpr_group_male,0.07142857142857142
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,group_size_female,127.0
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,group_size_male,141.0
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,mia_loss_threshold_auc,0.49510479146324454
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,mia_tpr_at_fpr_0.01,0.007009345794392523
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,achieved_epsilon,0.4926042171759174
high_cost,dpsgd,dpsgd,0.4926042171759174,1e-05,3,noise_multiplier,11.5625
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,roc_auc,0.9284002897420182
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,pr_auc,0.9530663565087666
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,accuracy,0.8805970149253731
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,precision,0.92
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,recall,0.8394160583941606
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,f1,0.8778625954198473
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,macro_f1,0.880537137125982
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,brier,0.09294772148132324
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,ece,0.09302883180650647
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,threshold,0.5774225490776139
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,demographic_parity_difference,0.07131289439883842
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,equalized_odds_difference,0.10520699957319679
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,tpr_group_female,0.8939393939393939
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,tpr_group_male,0.7887323943661971
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,fpr_group_female,0.08196721311475409
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,fpr_group_male,0.07142857142857142
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,group_size_female,127.0
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,group_size_male,141.0
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,mia_loss_threshold_auc,0.49547748988701357
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,mia_tpr_at_fpr_0.01,0.009345794392523364
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,achieved_epsilon,1.9979365212033011
high_cost,dpsgd,dpsgd,1.9979365212033011,1e-05,3,noise_multiplier,3.37890625
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,roc_auc,0.9282331308853848
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,pr_auc,0.9540674010257921
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,accuracy,0.8917910447761194
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,precision,0.9354838709677419
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,recall,0.8467153284671532
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,f1,0.8888888888888888
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,macro_f1,0.8917171717171717
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,brier,0.09049706906080246
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,ece,0.07592674997833264
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,threshold,0.6023128556845776
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,demographic_parity_difference,0.07840509298039872
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,equalized_odds_difference,0.12035851472471193
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,tpr_group_female,0.9090909090909091
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,tpr_group_male,0.7887323943661971
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,fpr_group_female,0.06557377049180328
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,fpr_group_male,0.05714285714285714
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,group_size_female,127.0
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,group_size_male,141.0
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,mia_loss_threshold_auc,0.49684840982005857
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,mia_tpr_at_fpr_0.01,0.009345794392523364
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,achieved_epsilon,5.996399562124039
high_cost,dpsgd,dpsgd,5.996399562124039,1e-05,3,noise_multiplier,1.483154296875
high_cost,dummy,none,inf,,4,roc_auc,0.5
high_cost,dummy,none,inf,,4,pr_auc,0.458955223880597
high_cost,dummy,none,inf,,4,accuracy,0.458955223880597
high_cost,dummy,none,inf,,4,precision,0.458955223880597
high_cost,dummy,none,inf,,4,recall,1.0
high_cost,dummy,none,inf,,4,f1,0.629156010230179
high_cost,dummy,none,inf,,4,macro_f1,0.3145780051150895
high_cost,dummy,none,inf,,4,brier,0.25
high_cost,dummy,none,inf,,4,ece,0.04104477611940299
high_cost,dummy,none,inf,,4,threshold,0.5
high_cost,dummy,none,inf,,4,demographic_parity_difference,0.0
high_cost,dummy,none,inf,,4,equalized_odds_difference,0.0
high_cost,dummy,none,inf,,4,tpr_group_female,1.0
high_cost,dummy,none,inf,,4,tpr_group_male,1.0
high_cost,dummy,none,inf,,4,fpr_group_female,1.0
high_cost,dummy,none,inf,,4,fpr_group_male,1.0
high_cost,dummy,none,inf,,4,group_size_female,132.0
high_cost,dummy,none,inf,,4,group_size_male,136.0
high_cost,logistic,none,inf,,4,roc_auc,0.9353518362769834
high_cost,logistic,none,inf,,4,pr_auc,0.9560638235488422
high_cost,logistic,none,inf,,4,accuracy,0.9291044776119403
high_cost,logistic,none,inf,,4,precision,0.9642857142857143
high_cost,logistic,none,inf,,4,recall,0.8780487804878049
high_cost,logistic,none,inf,,4,f1,0.9191489361702128
high_cost,logistic,none,inf,,4,macro_f1,0.9280130062910865
high_cost,logistic,none,inf,,4,brier,0.08287105184025431
high_cost,logistic,none,inf,,4,ece,0.1194474995060387
high_cost,logistic,none,inf,,4,threshold,0.5943743819095477
high_cost,logistic,none,inf,,4,demographic_parity_difference,0.0871212121212121
high_cost,logistic,none,inf,,4,equalized_odds_difference,0.05879237288135597
high_cost,logistic,none,inf,,4,tpr_group_female,0.90625
high_cost,logistic,none,inf,,4,tpr_group_male,0.847457627118644
high_cost,logistic,none,inf,,4,fpr_group_female,0.04411764705882353
high_cost,logistic,none,inf,,4,fpr_group_male,0.012987012987012988
high_cost,logistic,none,inf,,4,group_size_female,132.0
high_cost,logistic,none,inf,,4,group_size_male,136.0
high_cost,svm,none,inf,,4,roc_auc,0.9462293243622092
high_cost,svm,none,inf,,4,pr_auc,0.961336268365794
high_cost,svm,none,inf,,4,accuracy,0.9253731343283582
